Rev_Total,Bal_Total,Offer,AGE,CHQ,CARD,SAV1,LOAN,MORT,INSUR,PENS,Check,CD,MM,Savings,AccountAge
0.24,189,0,22,1,0,0,0,0,1,1,0,0,1,1,4
2.73,17019,0,20,1,0,0,0,1,0,0,1,0,0,0,4
2.99,27300,0,23,1,0,1,0,1,0,0,1,0,0,0,6
0.99,50000,0,19,0,0,1,0,1,0,0,1,0,0,0,5
4.7,59845,0,24,1,0,0,0,1,0,1,1,0,0,0,6
3.49,8986,0,24,1,0,0,0,1,0,0,1,0,0,0,8
3.23,100950,0,20,0,0,0,0,1,0,1,1,0,0,0,6
3.62,46237,0,25,0,0,0,0,1,0,0,1,0,0,0,5
0.16,40,0,21,1,0,1,0,0,1,0,0,0,1,1,4
0.68,1786,0,27,1,0,0,1,0,1,1,0,1,1,1,2
11.67,21300,0,19,0,0,0,0,1,0,0,1,0,0,0,3
1.43,32880,0,24,0,0,0,0,1,0,1,1,0,0,0,6
1.7,26535,0,14,0,0,1,0,1,0,0,1,0,0,0,6
1,16650,0,25,1,0,1,0,1,0,0,1,0,0,0,1
6.36,28580,0,14,0,0,0,0,1,0,1,1,0,0,0,4
0.79,20039,1,22,1,0,0,0,1,0,1,1,0,0,0,6
7.26,22000,0,13,0,0,0,0,1,0,1,1,0,0,0,2
0.77,8000,0,25,1,0,0,0,1,0,0,1,0,0,0,0
0.33,100,0,24,1,0,1,0,0,1,1,0,0,1,1,6
0.58,15080,0,20,1,0,0,0,1,0,0,1,0,0,0,3
3.22,29995,0,14,0,0,1,0,1,0,1,1,0,0,0,0
2.42,15270,0,14,0,0,0,0,1,0,1,1,0,0,0,0
2.19,11270,0,19,1,0,0,0,1,0,0,1,0,0,0,5
0.95,9400,0,22,0,0,0,0,1,0,0,1,0,0,0,3
1.24,35000,0,25,1,0,1,0,1,0,0,1,0,0,0,6
0.15,2.86,0,27,0,0,0,0,1,1,1,0,0,1,1,9
2.04,18000,0,3,0,0,0,0,1,0,1,1,0,0,0,7
4.95,88260,0,14,0,0,0,0,1,0,1,1,0,0,0,4
0.1,8.79,0,23,1,0,0,0,0,1,1,0,0,1,1,3
0.38,40,1,23,1,0,0,0,0,1,1,0,0,1,1,3
0.73,40,0,24,0,0,1,0,0,1,1,0,0,1,1,4
9.75,1175,0,20,1,0,1,1,0,0,1,0,1,0,0,3
1.12,16000,0,25,1,0,0,0,1,0,0,1,0,0,0,0
7.14,22174,0,25,0,0,0,0,1,0,0,1,0,0,0,0
3.73,31065,0,13,0,0,0,0,1,0,0,1,0,0,0,6
1.94,22800,0,21,0,0,0,0,1,0,1,1,0,0,0,5
1.5,26472,0,9,0,0,0,0,1,0,1,1,0,0,0,0
1.89,25000,0,12,0,0,0,0,1,0,0,1,0,0,0,8
0.76,22000,0,23,1,0,0,0,1,0,0,1,0,0,0,8
2.24,46045,0,23,0,0,0,0,1,0,1,1,0,0,0,6
0.83,31349,0,3,0,0,0,0,1,0,1,1,0,0,0,3
0.31,15575,0,22,0,0,0,0,1,0,1,1,0,0,0,4
2.49,56857,0,22,1,0,0,0,1,0,0,1,0,0,0,6
0.99,11878,0,11,0,0,0,0,1,0,1,1,0,0,0,0
1.82,39200,0,17,0,0,0,0,1,0,0,1,0,0,0,2
0.91,30217,0,22,0,0,0,0,1,0,1,1,0,0,0,5
0.79,20424,0,22,0,0,0,0,1,0,0,1,0,0,0,3
2.85,23750,0,17,0,0,0,0,1,0,1,1,0,0,0,4
0.86,23000,0,24,0,0,0,0,1,0,1,1,0,0,0,3
3.09,47950,0,22,1,0,0,0,1,0,1,1,0,0,0,5
0.71,25000,1,22,1,0,0,0,1,0,0,1,0,0,0,6
2.35,10000,0,19,0,0,0,0,1,0,0,1,0,0,0,4
4.11,50000,0,25,1,0,0,0,1,0,0,1,0,0,0,8
1.94,37600,0,20,1,0,0,0,1,0,1,1,0,0,0,4
1.73,55839,0,19,0,0,1,0,1,0,1,1,0,0,0,0
0.45,13650,0,20,0,0,0,0,1,0,1,1,0,0,0,4
0.73,1659,0,25,0,0,0,1,0,0,0,0,1,0,0,8
0.39,20,0,24,1,0,0,0,0,1,0,0,0,1,1,8
0.15,7.02,0,23,1,0,1,0,0,1,0,0,0,1,1,2
0.96,35000,1,20,1,0,0,0,1,0,0,1,0,0,0,4
0.63,23000,0,23,1,0,0,0,1,0,1,1,0,0,0,3
1.84,22500,0,23,1,0,0,0,1,0,0,1,0,0,0,7
2.51,13740,0,23,0,0,0,0,1,0,1,1,0,0,0,4
0.65,21000,0,10,0,0,0,0,1,0,1,1,0,0,0,5
3.28,49000,0,20,1,0,0,0,1,0,1,1,0,0,0,6
0.4,27150,0,22,0,0,0,0,1,0,1,1,0,0,0,4
6.81,57730,0,25,0,0,0,0,1,0,1,1,0,0,0,7
0.31,40,0,19,1,0,1,0,1,1,0,0,0,1,1,3
6.95,43700,0,21,0,0,1,0,1,0,0,1,0,0,0,0
5.06,54100,0,23,0,0,0,0,1,0,0,1,0,0,0,4
0.41,10000,0,24,1,0,0,0,1,0,0,1,0,0,0,4
4.63,30000,0,25,1,0,0,0,1,0,1,1,0,0,0,4
0.5,32950,0,24,1,0,0,0,1,0,0,1,0,0,0,7
0.21,26.96,0,22,1,0,0,0,0,1,0,0,0,1,1,6
0.19,30,0,23,1,0,0,0,1,1,1,0,0,1,1,8
1.81,30687,0,7,0,0,0,0,1,0,0,1,0,0,0,5
20.52,45450,0,15,0,0,0,0,1,0,1,1,0,0,0,1
1,13500,0,20,1,0,0,0,1,0,1,1,0,0,0,4
1.77,20000,0,7,0,0,0,0,1,0,1,1,0,0,0,7
3.63,30080,0,22,1,0,0,0,1,0,1,1,0,0,0,5
2.81,54455,0,20,1,0,0,0,1,0,0,1,0,0,0,3
0.51,17450,0,21,1,0,1,0,1,0,1,1,0,0,0,4
4.85,49000,0,20,1,0,0,0,1,0,1,1,0,0,0,4
2.14,15000,0,12,0,0,0,0,1,0,1,1,0,0,0,3
1.49,22067,0,23,1,0,0,0,1,0,0,1,0,0,0,8
3.91,6588,0,25,1,1,0,1,1,0,0,1,1,0,0,5
0.53,21375,0,9,0,0,0,0,1,0,1,1,0,0,0,4
4.4,50000,0,23,1,0,0,0,1,0,0,1,0,0,0,8
0.78,30399,0,24,1,0,0,0,1,1,1,1,0,1,1,8
2.42,10400,0,17,0,0,0,0,1,0,0,1,0,0,0,6
1.47,3510,0,22,1,1,0,1,1,0,0,1,1,0,0,5
5.1,203,0,24,1,0,0,0,0,1,1,0,0,1,1,9
0.98,8000,0,20,1,0,0,0,1,0,0,1,0,0,0,4
1.79,29000,0,23,1,0,0,0,1,0,0,1,0,0,0,5
9.38,44500,0,15,0,0,1,0,1,0,0,1,0,0,0,0
5.67,50241,1,13,0,0,0,0,1,0,0,1,0,0,0,6
0.01,0.34,0,19,0,0,0,0,0,1,1,0,0,1,1,1
0.07,5.38,1,20,0,0,0,0,0,1,1,0,0,1,1,3
2.02,25000,0,22,1,0,0,0,1,0,0,1,0,0,0,3
11.57,32004.7,0,21,0,0,0,0,1,1,1,1,0,1,1,4
0.38,13750,0,23,1,0,0,0,1,0,0,1,0,0,0,6
0.05,13.15,0,23,0,0,0,0,0,1,1,0,0,1,1,5
2.08,26000,0,15,0,0,0,0,1,0,1,1,0,0,0,3
1.57,18456,0,21,0,0,0,0,1,0,0,1,0,0,0,3
4.79,30500,0,6,0,0,0,0,1,0,0,1,0,0,0,6
0.48,10600,0,14,0,0,0,0,1,0,0,1,0,0,0,0
0.55,22000,0,23,1,0,0,0,1,0,1,1,0,0,0,6
5.42,4000,0,34,1,0,0,1,0,0,1,0,1,0,0,8
0.42,8625,0,27,0,0,0,0,1,0,0,1,0,0,0,0
0.97,33501.55,0,30,1,0,0,0,1,1,1,1,0,1,1,8
1.85,3159,1,43,1,0,1,1,0,1,1,0,1,1,1,7
0.25,31,0,36,1,0,0,0,0,1,1,0,0,1,1,7
1.89,26000,0,30,0,0,0,0,1,0,1,1,0,0,0,3
0.77,6.88,0,26,0,0,0,0,0,1,1,0,0,1,1,4
1.61,20400,0,81,0,0,0,0,1,0,0,1,0,0,0,0
2.37,8700,0,31,1,0,0,0,1,0,1,1,0,0,0,7
0.55,17030,0,32,1,0,0,0,1,1,1,1,0,1,1,5
2.24,42776,0,27,0,0,0,0,1,0,0,1,0,0,0,5
0.49,13000,0,70,0,0,0,0,1,0,1,1,0,0,0,0
0.53,20000,0,26,0,0,0,0,1,0,1,1,0,0,0,5
0.02,0.75,0,29,1,1,0,0,1,0,1,1,0,0,0,11
3.31,33033,0,36,0,0,0,0,1,0,0,1,0,0,0,4
7.56,15000,0,73,1,0,0,0,1,0,1,1,0,0,0,0
1.09,22460,0,71,0,0,0,0,1,0,1,1,0,0,0,4
1.62,3478,0,23,1,0,0,1,0,0,1,0,1,0,0,3
0.3,50,0,98,0,0,1,0,0,1,1,0,0,1,1,4
0.37,16,1,27,0,0,0,0,0,1,1,0,0,1,1,7
3.08,26000,0,35,0,0,0,0,1,0,0,1,0,0,0,0
0.37,35604,0,32,1,0,0,0,1,0,0,1,0,0,0,3
3.98,50420,1,40,1,0,0,0,1,0,0,1,0,0,0,9
2.05,34766,0,48,1,0,1,0,1,1,1,1,0,1,1,7
0.59,21,0,25,1,0,0,0,0,1,1,0,0,1,1,6
2.62,30000,0,29,0,0,0,0,1,0,0,1,0,0,0,9
1,54000,0,26,0,0,0,0,1,0,0,1,0,0,0,0
3.27,30000,0,31,1,0,0,0,1,0,1,1,0,0,0,8
0.35,5000,0,26,1,0,0,0,1,0,1,1,0,0,0,3
0.26,20,0,26,0,0,0,0,0,1,0,0,0,1,1,3
4.36,68190,0,26,0,0,0,0,1,0,1,1,0,0,0,0
1.28,17500,0,63,0,0,0,0,1,0,1,1,0,0,0,5
0.57,11.69,0,35,0,0,0,0,0,1,0,0,0,1,1,5
0.65,50,1,26,0,0,0,0,0,1,1,0,0,1,1,4
0.4,100,0,33,0,0,0,0,0,1,1,0,0,1,1,23
0.03,8.86,0,34,0,0,0,0,0,1,1,0,0,1,1,2
5.48,29902,0,35,0,0,0,0,1,0,0,1,0,0,0,6
0.51,10000,0,28,1,0,0,0,1,0,0,1,0,0,0,3
1.34,146,0,28,1,0,0,0,0,1,1,0,0,1,1,4
0.36,10,0,36,0,0,0,0,0,1,1,0,0,1,1,3
1.19,9.87,0,36,0,0,0,0,0,1,0,0,0,1,1,3
0.14,20,0,38,0,0,0,0,0,1,1,0,0,1,1,2
0.41,30,0,42,0,0,0,0,0,1,1,0,0,1,1,3
6.36,5000,0,44,0,0,0,0,0,1,0,0,0,1,1,4
0.58,170,1,37,0,0,0,0,0,1,1,0,0,1,1,21
0.03,1.05,0,43,0,0,1,0,0,1,1,0,0,1,1,2
0.3,25500,0,38,1,0,0,0,1,0,0,1,0,0,0,7
2.75,60000,0,45,1,0,0,0,1,0,1,1,0,0,0,5
4.68,1500,0,48,0,0,0,0,0,1,0,0,0,1,1,0
1.59,205,0,51,0,0,0,0,0,1,1,0,0,1,1,1
1.05,31,0,50,0,0,0,0,0,1,0,0,0,1,1,7
0.35,15,0,57,0,0,0,0,0,1,1,0,0,1,1,11
2.12,157,0,49,0,0,0,0,0,1,1,0,0,1,1,1
0.07,7.93,0,53,0,0,0,0,0,1,0,0,0,1,1,7
0.7,26,1,64,0,0,0,0,0,1,0,0,0,1,1,7
0.22,2.61,0,58,0,0,0,0,0,1,0,0,0,1,1,5
3.7,1000.33,0,64,0,0,0,0,0,1,1,0,0,1,1,12
0.04,3.75,0,57,0,0,0,0,0,1,1,0,0,1,1,20
0.28,25,0,62,0,0,0,0,0,1,0,0,0,1,1,12
0.12,9.38,0,60,0,0,1,0,0,1,1,0,0,1,1,2
0.45,80,0,56,0,0,0,0,0,1,0,0,0,1,1,5
0.69,500,1,47,0,0,0,0,0,1,0,0,0,1,1,9
0.44,41,0,47,0,0,0,0,0,1,0,0,0,1,1,7
0.3,15,0,53,0,0,0,0,0,1,1,0,0,1,1,10
0.04,7,1,49,0,0,0,0,0,1,0,0,0,1,1,0
0.48,100,1,57,0,0,0,0,0,1,0,0,0,1,1,9
0.4,3.13,0,55,0,0,0,0,0,1,1,0,0,1,1,5
0.2,51,0,60,0,0,0,0,0,1,0,0,0,1,1,7
0.35,10,0,59,0,0,0,0,0,1,1,0,0,1,1,17
1.14,16250,0,50,0,0,1,0,1,0,1,1,0,0,0,4
2.21,31000,0,55,1,0,0,0,1,0,0,1,0,0,0,0
0.37,10000,0,62,0,0,0,0,1,0,1,1,0,0,0,6
1.31,38584,0,63,0,0,0,0,1,0,0,1,0,0,0,6
0.7,426,1,61,0,0,1,0,0,1,1,0,0,1,1,11
1.99,20000,0,64,1,0,1,0,1,0,1,1,0,0,0,6
0.88,39504.75,0,53,1,0,1,0,1,1,0,1,0,1,1,5
4.89,10000,0,48,0,0,0,0,0,1,1,0,0,1,1,2
0.9,31000,0,53,1,0,1,0,1,0,0,1,0,0,0,2
0.39,25,0,49,1,0,0,0,0,1,1,0,0,1,1,10
0.38,31.86,0,33,0,0,0,0,0,1,1,0,0,1,1,7
2.32,184,0,30,0,0,0,0,0,1,1,0,0,1,1,1
0.29,217,0,35,1,0,0,0,0,1,1,0,0,1,1,5
0.34,41,0,26,0,0,0,0,0,1,1,0,0,1,1,7
0.41,31,0,30,0,0,0,0,0,1,1,0,0,1,1,5
0.11,9.53,0,35,0,0,0,0,0,1,0,0,0,1,1,7
0.26,31,1,30,0,0,0,0,0,1,0,0,0,1,1,5
0.83,36547,0,30,0,0,0,0,1,0,1,1,0,0,0,5
0.19,20,0,32,0,0,0,0,0,1,0,0,0,1,1,2
0.33,25.02,0,29,0,1,0,0,0,1,0,1,0,1,1,11
2.35,31599,0,28,1,0,0,0,1,1,1,1,0,1,1,3
0.63,5000,0,33,1,0,0,0,1,0,1,1,0,0,0,0
0.34,80,0,40,0,0,0,0,0,1,1,0,0,1,1,3
0.34,16,0,41,0,0,0,0,0,1,0,0,0,1,1,4
0.13,7.25,0,38,0,0,0,0,0,1,0,0,0,1,1,8
0.25,17,0,43,0,0,0,0,0,1,0,0,0,1,1,1
2.54,67522,0,38,0,0,0,0,1,0,1,1,0,0,0,0
1.56,11000,0,45,0,0,0,0,1,0,1,1,0,0,0,7
3.16,15700,0,43,1,0,0,0,1,0,0,1,0,0,0,6
1.05,6125,0,38,0,0,0,0,1,0,0,1,0,0,0,5
1.17,20,0,64,0,0,1,0,0,1,1,0,0,1,1,4
0.59,750,0,60,1,0,1,0,0,1,1,0,0,1,1,6
0.12,40,1,58,0,0,0,0,0,1,1,0,0,1,1,16
0.78,14,0,58,0,0,0,0,0,1,1,0,0,1,1,4
1.73,38194,1,55,0,0,0,0,1,0,1,1,0,0,0,0
1.95,15451,0,52,1,0,0,0,1,1,0,1,0,1,1,5
3.24,29000,0,55,0,0,0,0,1,0,0,1,0,0,0,0
0.78,24500,0,58,0,0,0,0,1,0,0,1,0,0,0,0
2.48,13364,0,59,0,0,0,0,1,0,0,1,0,0,0,0
3.81,42000,0,62,0,0,1,0,1,0,0,1,0,0,0,6
4.07,10501,0,31,0,0,0,0,0,1,1,0,0,1,1,1
0.16,130,0,36,0,0,0,0,0,1,0,0,0,1,1,5
2.39,350,0,38,0,0,0,0,0,1,1,0,0,1,1,3
2.25,4250,0,40,0,0,0,1,0,0,1,0,1,0,0,9
4.67,21953,0,38,0,0,1,0,1,0,1,1,0,0,0,0
2.73,1500,0,36,0,0,0,1,0,0,1,0,1,0,0,4
0.41,99,0,61,0,0,0,0,0,1,0,0,0,1,1,6
2.89,10000,1,61,0,0,0,0,0,1,1,0,0,1,1,7
1.01,235,0,63,0,0,0,0,0,1,1,0,0,1,1,5
1.52,40100,0,65,1,0,1,0,1,0,1,1,0,0,0,2
0.4,36100,0,48,0,0,0,0,1,0,1,1,0,0,0,4
0.02,0.69,1,32,0,0,0,0,0,1,0,0,0,1,1,7
0.4,70.01,1,35,0,0,0,0,0,1,1,0,0,1,1,2
2.41,1605,0,26,0,0,0,0,0,1,1,0,0,1,1,4
1.11,1043,0,27,0,0,0,0,0,1,1,0,0,1,1,6
0.44,8.44,1,26,0,0,0,0,0,1,1,0,0,1,1,4
0.12,40,0,34,0,0,0,0,0,1,1,0,0,1,1,4
0.52,21,1,28,0,0,1,0,0,1,1,0,0,1,1,7
1.14,16,0,30,0,0,0,0,0,1,1,0,0,1,1,7
0.1,2.53,1,31,0,0,0,0,0,1,1,0,0,1,1,7
0.85,61319,0,35,0,0,1,0,1,0,0,1,0,0,0,2
2.65,58000,1,26,1,0,0,0,1,0,0,1,0,0,0,9
7.23,50000,0,35,1,0,0,0,1,0,0,1,0,0,0,0
4.95,57778.82,0,29,0,0,0,0,1,1,0,1,0,1,1,8
5.36,30000,0,33,0,0,0,0,1,0,0,1,0,0,0,0
3.09,32000,0,35,0,0,0,0,1,0,1,1,0,0,0,5
0.55,14237,0,27,1,0,0,0,1,0,1,1,0,0,0,0
1.14,34483,0,28,0,0,1,0,1,0,1,1,0,0,0,8
0.08,3.23,0,42,0,0,0,0,0,1,1,0,0,1,1,15
0.27,65,0,41,0,0,0,0,0,1,0,0,0,1,1,11
0.46,25,0,37,0,0,0,0,0,1,0,0,0,1,1,12
8.36,4000,0,45,0,0,0,0,0,1,0,0,0,1,1,9
2.26,122,0,39,0,0,0,0,0,1,1,0,0,1,1,3
1.45,234.44,0,40,1,0,0,0,0,1,1,0,0,1,1,3
0.79,198,0,43,0,0,0,0,0,1,1,0,0,1,1,7
1.33,4000,0,40,1,1,1,0,0,1,1,1,0,1,1,14
0.62,4.85,0,43,0,0,0,0,0,1,1,0,0,1,1,10
0.05,4.8,0,40,0,0,0,0,0,1,0,0,0,1,1,5
1.77,230,0,43,0,0,0,0,0,1,1,0,0,1,1,7
6.64,48712,0,45,0,0,0,0,1,0,0,1,0,0,0,0
0.27,20500,1,45,0,0,0,0,1,0,1,1,0,0,0,8
2.53,26500,0,41,0,0,0,0,1,0,1,1,0,0,0,5
2.06,1600,0,45,1,0,0,1,0,0,0,0,1,0,0,6
0.05,0.45,0,44,1,0,0,0,0,1,0,0,0,1,1,11
0.76,100,0,47,0,0,0,0,0,1,0,0,0,1,1,5
0.08,1.11,1,58,0,0,0,0,0,1,1,0,0,1,1,6
0.33,12,1,53,0,0,0,0,0,1,1,0,0,1,1,1
1.41,258,0,55,0,0,0,0,0,1,0,0,0,1,1,1
0.71,41,0,50,0,0,0,0,0,1,1,0,0,1,1,9
0.27,15,0,54,0,0,0,0,0,1,0,0,0,1,1,12
0.59,50,0,47,0,0,0,0,0,1,1,0,0,1,1,1
0.12,1.09,0,46,0,0,0,0,0,1,0,0,0,1,1,7
0.52,16,0,50,0,0,0,0,0,1,1,0,0,1,1,7
0.47,40,0,62,0,0,0,0,0,1,1,0,0,1,1,9
0.92,9000,0,61,0,0,0,0,0,1,0,0,0,1,1,1
0.22,20,0,55,1,0,1,0,0,1,1,0,0,1,1,10
0.06,4.37,0,49,0,0,0,0,0,1,0,0,0,1,1,12
0.25,6.72,0,46,0,0,0,0,0,1,0,0,0,1,1,14
0.15,15,0,62,0,0,0,0,0,1,1,0,0,1,1,9
0.12,9.83,0,51,0,0,0,0,0,1,1,0,0,1,1,7
0.57,25,0,63,0,0,0,0,0,1,1,0,0,1,1,10
2.12,125,0,60,0,0,1,0,0,1,1,0,0,1,1,2
11.34,9320,1,60,1,0,1,0,0,1,1,0,0,1,1,11
0.42,210,0,56,0,0,0,0,0,1,0,0,0,1,1,7
0.29,60,0,46,1,0,1,0,0,1,1,0,0,1,1,5
1.59,33000,0,65,1,0,0,0,1,0,1,1,0,0,0,0
1.07,41960,0,60,0,0,0,0,1,0,0,1,0,0,0,0
1.21,40995,0,53,1,0,0,0,1,0,0,1,0,0,0,0
8.18,50225,0,60,1,0,0,0,1,0,1,1,0,0,0,0
2.16,42000,0,65,0,0,0,0,1,0,1,1,0,0,0,1
2.52,10000,0,63,0,0,0,0,1,0,1,1,0,0,0,7
1.41,7410,0,57,1,0,0,0,1,0,0,1,0,0,0,7
2.47,25500,0,55,1,0,0,0,1,0,0,1,0,0,0,8
0.56,8430,0,64,0,0,1,0,1,0,0,1,0,0,0,2
1.95,16000,0,48,0,0,0,0,1,0,0,1,0,0,0,0
4.38,45450,1,55,0,0,0,0,1,0,1,1,0,0,0,6
7.87,32000,0,53,1,0,0,0,1,0,0,1,0,0,0,0
0.16,14,0,50,1,0,0,0,0,1,1,0,0,1,1,15
0.67,562,0,5,1,0,0,1,0,0,0,0,1,0,0,0
0.58,1125,0,8,1,0,0,1,0,0,0,0,1,0,0,4
1.09,54,0,34,0,0,0,0,0,1,1,0,0,1,1,1
0.9,167,0,30,0,0,0,0,0,1,1,0,0,1,1,7
2.65,64,0,31,0,0,0,0,0,1,1,0,0,1,1,1
3.67,10000,0,35,1,0,0,0,0,1,1,0,0,1,1,8
2.03,191.2,0,26,0,0,0,0,0,1,0,0,0,1,1,4
0.08,0.97,0,28,1,0,0,0,0,1,0,0,0,1,1,7
0.1,2.29,0,29,0,0,0,0,0,1,0,0,0,1,1,2
0.08,2.14,1,35,0,0,0,0,0,1,1,0,0,1,1,3
0.15,3.13,0,26,0,0,0,0,0,1,0,0,0,1,1,6
0.21,16,0,26,0,0,0,0,0,1,0,0,0,1,1,8
0.97,60,0,30,0,0,0,0,0,1,0,0,0,1,1,10
0.11,16,0,28,0,0,0,0,0,1,0,0,0,1,1,9
2.32,4080,0,33,0,0,0,0,0,1,0,0,0,1,1,6
0.61,282,0,30,0,0,0,0,0,1,1,0,0,1,1,2
1.02,14862,0,33,0,0,0,0,1,0,0,1,0,0,0,0
0.16,130,0,32,0,0,0,0,0,1,0,0,0,1,1,4
0.33,21000,0,33,0,0,0,0,1,0,1,1,0,0,0,0
1.77,40341,1,30,0,0,0,0,1,0,1,1,0,0,0,8
2.51,25000,0,28,0,0,0,0,1,0,0,1,0,0,0,0
1.61,6000,0,30,1,0,0,0,1,0,0,1,0,0,0,6
0.54,22735,0,30,0,0,0,0,1,0,0,1,0,0,0,0
2.58,40000,0,28,0,0,0,0,1,0,0,1,0,0,0,0
1.64,41301,0,28,0,0,1,0,1,0,1,1,0,0,0,0
0.26,50,0,40,0,0,0,0,0,1,0,0,0,1,1,9
7.06,6000,0,44,0,0,0,0,0,1,1,0,0,1,1,3
0.32,30,0,39,0,0,0,0,0,1,1,0,0,1,1,7
1.04,25,0,37,0,0,0,0,0,1,1,0,0,1,1,13
0.07,30,0,38,0,0,0,0,0,1,1,0,0,1,1,2
0.05,1.4,0,40,0,1,0,0,0,0,1,1,0,0,0,11
0.08,0.58,0,43,0,0,0,0,0,1,0,0,0,1,1,8
0.14,68.5,0,37,0,0,0,0,0,1,1,0,0,1,1,6
0.19,12,0,40,0,0,0,0,0,1,0,0,0,1,1,15
0.62,158.68,0,45,0,0,0,0,0,1,1,0,0,1,1,7
0.07,5.06,0,40,0,0,0,0,0,1,0,0,0,1,1,5
0.07,0.5,0,36,0,0,0,0,0,1,0,0,0,1,1,3
1.06,133,0,42,0,0,0,0,0,1,1,0,0,1,1,4
0.25,7.9,0,37,0,0,0,0,0,1,0,0,0,1,1,8
0.16,30,0,42,0,0,0,0,0,1,1,0,0,1,1,3
1.1,21000,0,42,1,0,1,0,1,0,1,1,0,0,0,8
2.81,51862,0,38,1,0,0,0,1,0,1,1,0,0,0,0
1.88,30000,0,38,0,0,0,0,1,0,0,1,0,0,0,0
2.73,55000,0,43,1,0,0,0,1,0,0,1,0,0,0,8
0.38,23000,0,45,0,0,0,0,1,0,1,1,0,0,0,5
0.47,80,1,57,0,0,0,0,0,1,0,0,0,1,1,10
14.63,3000,0,61,0,0,0,0,0,1,1,0,0,1,1,3
0.67,3300,0,62,0,0,0,0,0,1,0,0,0,1,1,8
0.52,60,0,49,0,0,0,0,0,1,1,0,0,1,1,1
0.01,0.06,0,53,0,1,0,0,0,0,1,1,0,0,0,11
0.22,35,0,48,0,0,0,0,0,1,1,0,0,1,1,11
0.47,26,0,54,0,0,0,0,0,1,0,0,0,1,1,7
0.57,75,0,48,0,0,0,0,0,1,0,0,0,1,1,2
2.66,3500,0,64,0,0,0,0,0,1,0,0,0,1,1,8
0.04,0.48,0,55,0,0,0,0,0,1,0,0,0,1,1,4
0.74,111,0,52,0,0,0,0,0,1,1,0,0,1,1,6
2.04,1000,0,58,0,0,0,0,0,1,0,0,0,1,1,5
0.6,200,0,49,0,0,0,0,0,1,1,0,0,1,1,2
2.63,17000,0,58,0,0,0,0,1,0,1,1,0,0,0,5
3.23,23248,0,53,1,0,0,0,1,0,0,1,0,0,0,0
0.9,9000,0,63,0,0,0,0,1,0,0,1,0,0,0,3
2.66,30000,0,58,0,0,0,0,1,0,0,1,0,0,0,0
3.69,37137,1,60,1,0,0,0,1,0,1,1,0,0,0,0
5.62,25500,0,55,0,0,0,0,1,0,0,1,0,0,0,5
0.59,229,0,57,1,0,0,0,0,1,1,0,0,1,1,8
2.78,30048,0,50,0,0,0,0,1,0,0,1,0,0,0,7
1.82,33617,0,57,1,0,0,0,1,0,1,1,0,0,0,0
1.64,8000,0,58,0,0,0,0,1,0,0,1,0,0,0,0
0.38,27500,0,53,1,0,0,0,1,0,1,1,0,0,0,0
1.63,10000,0,63,0,0,0,0,1,0,1,1,0,0,0,0
2.32,3427.41,0,50,1,0,0,1,0,1,1,0,1,1,1,6
2.86,47000,0,46,1,0,0,0,1,0,1,1,0,0,0,5
0.76,36675,0,65,0,0,0,0,1,0,1,1,0,0,0,0
0.28,36,0,47,0,0,0,0,0,1,1,0,0,1,1,8
0.35,17,0,28,0,0,0,0,0,1,0,0,0,1,1,2
1.71,2005,0,30,0,0,0,0,0,1,1,0,0,1,1,4
0.46,100,0,31,0,0,0,0,0,1,1,0,0,1,1,5
5.88,1706,0,32,0,0,0,0,0,1,1,0,0,1,1,4
1.08,2000,0,35,0,0,0,0,0,1,0,0,0,1,1,7
1.06,17,1,30,0,0,0,0,0,1,0,0,0,1,1,3
1,252,0,28,0,0,0,0,0,1,0,0,0,1,1,8
0.95,39,0,29,0,0,0,0,0,1,0,0,0,1,1,2
0.02,0.2,0,35,0,0,0,0,0,1,1,0,0,1,1,3
0.23,126,0,28,0,0,0,0,0,1,1,0,0,1,1,2
1.03,139,0,28,0,0,0,0,0,1,1,0,0,1,1,13
0.17,5.99,0,32,0,0,0,0,0,1,1,0,0,1,1,2
0.23,17,0,32,0,0,0,0,0,1,0,0,0,1,1,4
1.77,17445,0,28,1,0,0,1,1,0,1,1,1,0,0,7
0.31,39,0,33,0,0,0,0,0,1,0,0,0,1,1,6
0.1,58,0,33,0,0,0,0,0,1,0,0,0,1,1,5
0.93,14953,0,33,1,0,0,0,1,0,1,1,0,0,0,4
7.07,2260,0,32,0,0,0,1,0,0,1,0,1,0,0,6
0.36,15652,0,30,1,0,0,0,1,0,0,1,0,0,0,8
1.97,21375,0,33,1,0,0,0,1,0,1,1,0,0,0,9
1.97,16000,0,26,1,0,0,0,1,0,1,1,0,0,0,0
1.46,8500,0,28,0,0,0,0,1,0,1,1,0,0,0,0
0.22,119,0,29,1,0,0,0,0,1,1,0,0,1,1,3
0.23,36,0,43,0,0,0,0,0,1,1,0,0,1,1,2
0.74,120,0,43,0,0,0,0,0,1,1,0,0,1,1,4
0.21,24,0,45,0,0,0,0,0,1,0,0,0,1,1,5
0.28,58,1,42,0,0,0,0,0,1,1,0,0,1,1,6
0.16,31,0,38,0,0,0,0,0,1,0,0,0,1,1,7
0.26,40,0,41,0,0,0,0,0,1,1,0,0,1,1,3
0.13,30,0,40,0,0,0,0,0,1,1,0,0,1,1,3
0.1,56,0,41,0,0,0,0,0,1,0,0,0,1,1,4
